play_no,round,investment,age,propose_rule,agree_rule,reject_rule,argue,praises,complains,propose_punish,propose_reward,sample_vill,site_ID,playerid,edu,sex,role_yn,cont_lab,cont_money,reci_wat,crop_choice,dist_field,total_help,fes_village,treat,payment_form,position_game,disclosure,communication,L1_propose_rule,L1_agree_rule,L1_reject_rule,L1_praises,L1_argue,L1_propose_punish,L1_propose_reward,L1_propose_reward_others,L1_reject_rule_others,L1_agree_rule_others,L1_propose_rule_others,L1_propose_punish_others,L1_argue_others,L1_investment,aver_inv_other,L1_aver_inv_other,other_group_inv,wheat_choice_others,L1_wheat_choice_others,L1_crop_choice,L1_wheat_choice_other_group,damforfarming,otherinvestedmore,L1_otherinvestedmore
11,9,2300,20,0,6,0,0,0,0,0,0,1,28,3711,2,1,0,0,0,1,1,1,1,1,1,1,4,1,1,0,0,0,0,1,0,0,0,0,6,0,0,1,2300,2300,2350,15600,0,0,1,0,0,0,1
10,9,2300,20,2,2,0,0,0,0,0,0,1,28,3710,3,1,1,0,0,0,1,9,0,1,1,1,5,1,1,1,1,0,0,0,0,0,0,1,11,5,0,0,2500,2250,2533.333,16100,0,0,1,0,0,1,0
1,10,2300,20,0,0,0,0,0,0,0,0,1,28,3701,2,0,1,0,0,0,1,6,1,1,1,1,7,1,1,0,0,0,2,0,0,0,0,0,6,1,0,2,2300,2300,2300,19700,0,0,1,0,0,1,0
2,10,2300,42,0,0,0,0,0,0,0,0,1,28,3702,2,1,1,0,0,0,1,13,1,1,1,1,6,1,1,0,0,0,0,0,0,0,0,0,6,1,0,2,2300,2300,2300,19700,0,0,1,0,0,1,0
6,10,2900,20,0,0,0,0,0,0,0,0,1,28,3706,3,1,0,0,0,0,0,12,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,11,7,0,0,2200,2816.667,2250,16100,1,0,1,0,0,0,1
7,10,2800,28,0,0,0,0,0,0,0,0,1,28,3707,2,1,0,1,0,0,1,8,0,1,1,1,1,1,1,1,3,0,1,0,0,0,0,0,11,7,0,0,2300,2816.667,2250,16100,1,0,1,0,0,0,1
5,10,2800,23,0,0,0,0,0,0,0,0,1,28,3705,2,0,1,0,0,0,1,8,2,1,1,1,3,1,1,1,2,0,0,0,0,0,0,0,11,7,0,0,2200,2816.667,2250,16100,1,0,1,0,0,0,1
8,10,2800,44,0,0,0,0,0,0,0,0,1,28,3708,2,1,0,0,0,0,1,4,1,1,1,1,7,1,1,1,3,0,1,0,0,0,0,0,12,7,0,0,2100,2800,2216.667,16100,1,0,1,0,0,0,1
10,10,2700,20,0,0,0,0,0,0,0,0,1,28,3710,3,1,1,0,0,0,1,9,0,1,1,1,5,1,1,2,2,0,0,0,0,0,0,0,11,7,0,0,2300,2816.667,2250,16100,1,0,1,0,0,0,1
13,10,2300,20,0,0,0,0,0,0,0,0,1,28,3713,2,1,0,0,0,0,1,10,3,1,1,1,2,1,1,0,0,0,0,2,0,0,0,0,6,1,0,2,2300,2300,2300,19700,0,0,1,0,0,1,0
4,10,2800,30,0,0,0,0,0,0,0,0,1,28,3704,2,1,0,0,0,0,1,8,2,1,1,1,4,1,1,1,1,0,0,0,0,0,0,0,11,7,0,0,2200,2816.667,2250,16100,1,0,1,0,0,0,1
3,10,2300,19,0,0,0,0,0,0,0,0,1,28,3703,2,1,0,0,0,0,1,12,0,1,1,1,5,1,1,1,0,0,0,0,0,0,0,0,6,1,0,2,2300,2300,2300,19700,0,0,1,0,0,1,0
11,10,2300,20,0,0,0,0,0,0,0,0,1,28,3711,2,1,0,0,0,1,1,1,1,1,1,1,4,1,1,0,6,0,0,0,0,0,0,0,6,1,0,2,2300,2300,2300,19700,0,0,1,0,0,1,0
14,10,2300,21,0,0,0,0,0,0,0,0,1,28,3714,3,1,0,0,0,0,1,20,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,1,0,2,2300,2300,2300,19700,0,0,1,0,0,1,0
9,10,2900,27,0,0,0,0,0,0,0,0,1,28,3709,2,0,0,0,0,0,1,6,1,1,1,1,6,1,1,1,2,0,1,0,0,0,0,0,11,7,0,0,2300,2816.667,2250,16100,1,0,1,0,0,0,1
12,10,2300,22,0,0,0,0,0,0,0,0,1,28,3712,3,0,1,0,0,0,1,10,0,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,6,1,0,2,2300,2300,2300,19700,0,0,1,0,0,1,0
10,1,1100,45,0,0,0,0,0,0,0,0,0,29,3810,2,1,0,1,1,1,1,5,3,1,0,1,5,0,0,,,,,,,,,,,,,,,1933.333,,13700,2,,,,0,0,
14,1,2000,25,0,0,0,0,0,0,0,0,0,29,3814,4,1,0,1,1,1,1,4,0,1,0,1,1,0,0,,,,,,,,,,,,,,,1900,,14200,1,,,,0,1,
12,1,1500,58,0,0,0,0,0,0,0,0,0,29,3812,3,1,0,1,1,1,1,6,0,1,0,1,3,0,0,,,,,,,,,,,,,,,1900,,14200,1,,,,0,1,
1,1,2300,30,0,0,0,0,0,0,0,0,0,29,3801,2,1,0,0,1,1,0,1,1,1,0,1,7,0,0,,,,,,,,,,,,,,,1866.667,,14200,2,,,,0,1,
8,1,2600,45,0,0,0,0,0,0,0,0,0,29,3808,1,1,0,1,1,1,1,1,1,1,0,1,7,0,0,,,,,,,,,,,,,,,2033.333,,13700,2,,,,0,0,
7,1,2000,50,0,0,0,0,0,0,0,0,0,29,3807,2,1,1,1,1,1,1,4,1,1,0,1,1,0,0,,,,,,,,,,,,,,,1933.333,,13700,2,,,,0,0,
9,1,2000,48,0,0,0,0,0,0,0,0,0,29,3809,2,1,0,1,1,1,1,2,1,1,0,1,6,0,0,,,,,,,,,,,,,,,1933.333,,13700,2,,,,0,0,
13,1,1600,25,0,0,0,0,0,0,0,0,0,29,3813,3,1,0,1,1,1,0,2,2,1,0,1,2,0,0,,,,,,,,,,,,,,,1900,,14200,1,,,,0,1,
3,1,2800,50,0,0,0,0,0,0,0,0,0,29,3803,2,1,0,1,1,1,1,5,3,1,0,1,5,0,0,,,,,,,,,,,,,,,1900,,14200,1,,,,0,1,
6,1,2500,45,0,0,0,0,0,0,0,0,0,29,3806,2,1,1,1,1,1,0,5,5,1,0,1,2,0,0,,,,,,,,,,,,,,,1933.333,,13700,2,,,,0,0,
4,1,2000,54,0,0,0,0,0,0,0,0,0,29,3804,2,1,1,1,1,1,0,6,3,1,0,1,4,0,0,,,,,,,,,,,,,,,1933.333,,13700,2,,,,0,0,
11,1,1000,30,0,0,0,0,0,0,0,0,0,29,3811,3,1,0,1,1,1,1,2,6,1,0,1,4,0,0,,,,,,,,,,,,,,,1900,,14200,1,,,,0,1,
5,1,2000,66,0,0,0,0,0,0,0,0,0,29,3805,2,1,1,1,1,1,1,8,2,1,0,1,3,0,0,,,,,,,,,,,,,,,1933.333,,13700,2,,,,0,0,
2,1,2500,40,0,0,0,0,0,0,0,0,0,29,3802,3,1,1,1,1,1,1,4,5,1,0,1,6,0,0,,,,,,,,,,,,,,,1900,,14200,1,,,,0,1,
6,2,2700,45,0,0,0,0,0,0,0,0,0,29,3806,2,1,1,1,1,1,0,5,5,1,0,1,2,0,0,0,0,0,0,0,0,0,,,,,,,2500,2150,1933.333,15800,1,2,0,2,0,1,0
2,2,2500,40,0,0,0,0,0,0,0,0,0,29,3802,3,1,1,1,1,1,1,4,5,1,0,1,6,0,0,0,0,0,0,0,0,0,,,,,,,2500,2233.333,1900,14900,1,1,1,2,0,0,1
4,2,3000,54,0,0,0,0,0,0,0,0,0,29,3804,2,1,1,1,1,1,1,6,3,1,0,1,4,0,0,0,0,0,0,0,0,0,,,,,,,2000,2150,1933.333,15800,1,2,0,2,0,1,0
1,2,2400,30,0,0,0,0,0,0,0,0,0,29,3801,2,1,0,0,1,1,0,1,1,1,0,1,7,0,0,0,0,0,0,0,0,0,,,,,,,2300,2216.667,1866.667,14900,2,2,0,2,0,0,1
7,2,1600,50,0,0,0,0,0,0,0,0,0,29,3807,2,1,1,1,1,1,1,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,2000,2150,1933.333,15800,1,2,1,2,0,1,0
9,2,2500,48,0,0,0,0,0,0,0,0,0,29,3809,2,1,0,1,1,1,1,2,1,1,0,1,6,0,0,0,0,0,0,0,0,0,,,,,,,2000,2150,1933.333,15800,1,2,1,2,0,1,0
5,2,1600,66,0,0,0,0,0,0,0,0,0,29,3805,2,1,1,1,1,1,1,8,2,1,0,1,3,0,0,0,0,0,0,0,0,0,,,,,,,2000,2150,1933.333,15800,1,2,1,2,0,1,0
12,2,2600,58,0,0,0,0,0,0,0,0,0,29,3812,3,1,0,1,1,1,1,6,0,1,0,1,3,0,0,0,0,0,0,0,0,0,,,,,,,1500,2233.333,1900,14900,1,1,1,2,0,0,1
8,2,2000,45,0,0,0,0,0,0,0,0,0,29,3808,1,1,0,1,1,1,1,1,1,1,0,1,7,0,0,0,0,0,0,0,0,0,,,,,,,2600,2066.667,2033.333,15800,1,2,1,2,0,1,0
11,2,500,30,0,0,0,0,0,0,0,0,0,29,3811,3,1,0,1,1,1,1,2,6,1,0,1,4,0,0,0,0,0,0,0,0,0,,,,,,,1000,2233.333,1900,14900,1,1,1,2,0,0,1
10,2,1500,45,0,0,0,0,0,0,0,0,0,29,3810,2,1,0,1,1,1,1,5,3,1,0,1,5,0,0,0,0,0,0,0,0,0,,,,,,,1100,2150,1933.333,15800,1,2,1,2,0,1,0
3,2,2500,50,0,0,0,0,0,0,0,0,0,29,3803,2,1,0,1,1,1,1,5,3,1,0,1,5,0,0,0,0,0,0,0,0,0,,,,,,,2800,2233.333,1900,14900,1,1,1,2,0,0,1
14,2,2800,25,0,0,0,0,0,0,0,0,0,29,3814,4,1,0,1,1,1,1,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,2000,2233.333,1900,14900,1,1,1,2,0,0,1
13,2,2500,25,0,0,0,0,0,0,0,0,0,29,3813,3,1,0,1,1,1,0,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,,,,,,,1600,2233.333,1900,14900,1,1,0,2,0,0,1
3,3,2500,50,0,0,0,0,0,0,0,0,0,29,3803,2,1,0,1,1,1,1,5,3,1,0,1,5,0,0,0,0,0,0,0,0,0,,,,,,,2500,1983.333,2233.333,13500,3,1,1,1,0,1,0
6,3,2700,45,0,0,0,0,0,0,0,0,0,29,3806,2,1,1,1,1,1,0,5,5,1,0,1,2,0,0,0,0,0,0,0,0,0,,,,,,,2700,1900,2150,12600,3,1,0,2,0,0,1
1,3,700,30,0,0,0,0,0,0,0,0,0,29,3801,2,1,0,0,1,1,0,1,1,1,0,1,7,0,0,0,0,0,0,0,0,0,,,,,,,2400,1683.333,2216.667,13500,3,2,0,1,0,1,0
12,3,1500,58,0,0,0,0,0,0,0,0,0,29,3812,3,1,0,1,1,1,1,6,0,1,0,1,3,0,0,0,0,0,0,0,0,0,,,,,,,2600,1983.333,2233.333,13500,3,1,1,1,0,1,0
8,3,2100,45,0,0,0,0,0,0,0,0,0,29,3808,1,1,0,1,1,1,1,1,1,1,0,1,7,0,0,0,0,0,0,0,0,0,,,,,,,2000,2166.667,2066.667,12600,3,1,1,2,0,0,1
5,3,1500,66,0,0,0,0,0,0,0,0,0,29,3805,2,1,1,1,1,1,1,8,2,1,0,1,3,0,0,0,0,0,0,0,0,0,,,,,,,1600,1900,2150,12600,3,1,1,2,0,0,1
10,3,2100,45,0,0,0,0,0,0,0,0,0,29,3810,2,1,0,1,1,1,0,5,3,1,0,1,5,0,0,0,0,0,0,0,0,0,,,,,,,1500,1900,2150,12600,3,1,1,2,0,0,1
7,3,1600,50,0,0,0,0,0,0,0,0,0,29,3807,2,1,1,1,1,1,1,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,1600,1900,2150,12600,3,1,1,2,0,0,1
13,3,1700,25,0,0,0,0,0,0,0,0,0,29,3813,3,1,0,1,1,1,0,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,,,,,,,2500,1983.333,2233.333,13500,3,1,0,1,0,1,0
14,3,2700,25,0,0,0,0,0,0,0,0,0,29,3814,4,1,0,1,1,1,0,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,2800,1983.333,2233.333,13500,3,1,1,1,0,1,0
9,3,500,48,0,0,0,0,0,0,0,0,0,29,3809,2,1,0,1,1,1,1,2,1,1,0,1,6,0,0,0,0,0,0,0,0,0,,,,,,,2500,1900,2150,12600,3,1,1,2,0,0,1
2,3,2500,40,0,0,0,0,0,0,0,0,0,29,3802,3,1,1,1,1,1,0,4,5,1,0,1,6,0,0,0,0,0,0,0,0,0,,,,,,,2500,1983.333,2233.333,13500,3,1,1,1,0,1,0
4,3,3000,54,0,0,0,0,0,0,0,0,0,29,3804,2,1,1,1,1,1,0,6,3,1,0,1,4,0,0,0,0,0,0,0,0,0,,,,,,,3000,1900,2150,12600,3,1,1,2,0,0,1
11,3,1000,30,0,0,0,0,0,0,0,0,0,29,3811,3,1,0,1,1,1,1,2,6,1,0,1,4,0,0,0,0,0,0,0,0,0,,,,,,,500,1983.333,2233.333,13500,3,1,1,1,0,1,0
14,4,2700,25,0,0,0,0,0,0,0,0,0,29,3814,4,1,0,1,1,1,0,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,2700,1800,1983.333,14200,2,3,0,3,0,1,1
1,4,1000,30,0,0,0,0,0,0,0,0,0,29,3801,2,1,0,0,1,1,0,1,1,1,0,1,7,0,0,0,0,0,0,0,0,0,,,,,,,700,1466.667,1683.333,14200,3,3,0,3,0,1,1
7,4,2500,50,0,0,0,0,0,0,0,0,0,29,3807,2,1,1,1,1,1,1,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,1600,2083.333,1900,11800,1,3,1,4,0,0,0
9,4,500,48,0,0,0,0,0,0,0,0,0,29,3809,2,1,0,1,1,1,1,2,1,1,0,1,6,0,0,0,0,0,0,0,0,0,,,,,,,500,2083.333,1900,11800,1,3,1,4,0,0,0
13,4,500,25,0,0,0,0,0,0,0,0,0,29,3813,3,1,0,1,1,1,0,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,,,,,,,1700,1800,1983.333,14200,2,3,0,3,0,1,1
11,4,1000,30,0,0,0,0,0,0,0,0,0,29,3811,3,1,0,1,1,1,1,2,6,1,0,1,4,0,0,0,0,0,0,0,0,0,,,,,,,1000,1800,1983.333,14200,2,3,1,3,0,1,1
12,4,1600,58,0,0,0,0,0,0,0,0,0,29,3812,3,1,0,1,1,1,1,6,0,1,0,1,3,0,0,0,0,0,0,0,0,0,,,,,,,1500,1800,1983.333,14200,2,3,1,3,0,1,1
4,4,3000,54,0,0,0,0,0,0,0,0,0,29,3804,2,1,1,1,1,1,1,6,3,1,0,1,4,0,0,0,0,0,0,0,0,0,,,,,,,3000,2083.333,1900,11800,1,3,0,4,0,0,0
10,4,2100,45,0,0,0,0,0,0,0,0,0,29,3810,2,1,0,1,1,1,0,5,3,1,0,1,5,0,0,0,0,0,0,0,0,0,,,,,,,2100,2083.333,1900,11800,1,3,0,4,0,0,0
2,4,3000,40,0,0,0,0,0,0,0,0,0,29,3802,3,1,1,1,1,1,1,4,5,1,0,1,6,0,0,0,0,0,0,0,0,0,,,,,,,2500,1800,1983.333,14200,2,3,0,3,0,1,1
5,4,1600,66,0,0,0,0,0,0,0,0,0,29,3805,2,1,1,1,1,1,1,8,2,1,0,1,3,0,0,0,0,0,0,0,0,0,,,,,,,1500,2083.333,1900,11800,1,3,1,4,0,0,0
8,4,1700,45,0,0,0,0,0,0,0,0,0,29,3808,1,1,0,1,1,1,1,1,1,1,0,1,7,0,0,0,0,0,0,0,0,0,,,,,,,2100,2283.333,2166.667,11800,1,3,1,4,0,0,0
6,4,2800,45,0,0,0,0,0,0,0,0,0,29,3806,2,1,1,1,1,1,1,5,5,1,0,1,2,0,0,0,0,0,0,0,0,0,,,,,,,2700,2083.333,1900,11800,1,3,0,4,0,0,0
3,4,2000,50,0,0,0,0,0,0,0,0,0,29,3803,2,1,0,1,1,1,1,5,3,1,0,1,5,0,0,0,0,0,0,0,0,0,,,,,,,2500,1800,1983.333,14200,2,3,1,3,0,1,1
3,5,3000,50,0,0,0,0,0,0,0,0,0,29,3803,2,1,0,1,1,1,1,5,3,1,0,1,5,0,0,0,0,0,0,0,0,0,,,,,,,2000,1883.333,1800,13900,2,2,1,1,0,0,1
6,5,2700,45,0,0,0,0,0,0,0,0,0,29,3806,2,1,1,1,1,1,0,5,5,1,0,1,2,0,0,0,0,0,0,0,0,0,,,,,,,2800,2050,2083.333,14200,1,1,1,3,0,1,0
4,5,2500,54,0,0,0,0,0,0,0,0,0,29,3804,2,1,1,1,1,1,1,6,3,1,0,1,4,0,0,0,0,0,0,0,0,0,,,,,,,3000,2050,2083.333,14200,1,1,1,3,0,1,0
11,5,500,30,0,0,0,0,0,0,0,0,0,29,3811,3,1,0,1,1,1,0,2,6,1,0,1,4,0,0,0,0,0,0,0,0,0,,,,,,,1000,1883.333,1800,13900,2,2,1,1,0,0,1
5,5,1600,66,0,0,0,0,0,0,0,0,0,29,3805,2,1,1,1,1,1,1,8,2,1,0,1,3,0,0,0,0,0,0,0,0,0,,,,,,,1600,2050,2083.333,14200,1,1,1,3,0,1,0
12,5,1600,58,0,0,0,0,0,0,0,0,0,29,3812,3,1,0,1,1,1,1,6,0,1,0,1,3,0,0,0,0,0,0,0,0,0,,,,,,,1600,1883.333,1800,13900,2,2,1,1,0,0,1
10,5,2500,45,0,0,0,0,0,0,0,0,0,29,3810,2,1,0,1,1,1,1,5,3,1,0,1,5,0,0,0,0,0,0,0,0,0,,,,,,,2100,2050,2083.333,14200,1,1,0,3,0,1,0
14,5,2800,25,0,0,0,0,0,0,0,0,0,29,3814,4,1,0,1,1,1,1,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,2700,1883.333,1800,13900,2,2,0,1,0,0,1
13,5,2900,25,0,0,0,0,0,0,0,0,0,29,3813,3,1,0,1,1,1,0,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,,,,,,,500,1883.333,1800,13900,2,2,0,1,0,0,1
2,5,500,40,0,0,0,0,0,0,0,0,0,29,3802,3,1,1,1,1,1,1,4,5,1,0,1,6,0,0,0,0,0,0,0,0,0,,,,,,,3000,1883.333,1800,13900,2,2,1,1,0,0,1
7,5,2500,50,0,0,0,0,0,0,0,0,0,29,3807,2,1,1,1,1,1,1,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,2500,2050,2083.333,14200,1,1,1,3,0,1,0
8,5,1600,45,0,0,0,0,0,0,0,0,0,29,3808,1,1,0,1,1,1,1,1,1,1,0,1,7,0,0,0,0,0,0,0,0,0,,,,,,,1700,2233.333,2283.333,14200,1,1,1,3,0,1,0
1,5,2900,30,0,0,0,0,0,0,0,0,0,29,3801,2,1,0,0,1,1,0,1,1,1,0,1,7,0,0,0,0,0,0,0,0,0,,,,,,,1000,2283.333,1466.667,13900,3,3,0,1,0,0,1
9,5,500,48,0,0,0,0,0,0,0,0,0,29,3809,2,1,0,1,1,1,1,2,1,1,0,1,6,0,0,0,0,0,0,0,0,0,,,,,,,500,2050,2083.333,14200,1,1,1,3,0,1,0
9,6,2800,48,0,0,2,0,0,0,0,0,0,29,3809,2,1,0,1,1,1,0,2,1,1,1,1,6,1,0,0,0,0,0,0,0,0,,,,,,,500,2483.333,2050,11800,2,1,1,3,0,0,1
7,6,2800,50,0,0,0,0,0,0,0,0,0,29,3807,2,1,1,1,1,1,1,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,,,,,,,2500,2483.333,2050,11800,2,1,1,3,0,0,1
2,6,2500,40,1,1,0,1,0,0,0,0,0,29,3802,3,1,1,1,1,1,1,4,5,1,1,1,6,1,0,0,0,0,0,0,0,0,,,,,,,500,1850,1883.333,17600,1,2,1,1,0,1,0
10,6,1700,45,0,0,0,1,0,0,0,0,0,29,3810,2,1,0,1,1,1,0,5,3,1,1,1,5,1,0,0,0,0,0,0,0,0,,,,,,,2500,2483.333,2050,11800,2,1,1,3,0,0,1
8,6,2700,45,0,0,0,0,0,0,0,0,0,29,3808,1,1,0,1,1,1,1,1,1,1,1,1,7,1,0,0,0,0,0,0,0,0,,,,,,,1600,2466.667,2233.333,11800,1,1,1,3,0,0,1
3,6,2000,50,0,0,0,1,1,0,0,0,0,29,3803,2,1,0,1,1,1,1,5,3,1,1,1,5,1,0,0,0,0,0,0,0,0,,,,,,,3000,1850,1883.333,17600,1,2,1,1,0,1,0
14,6,1600,25,1,0,0,1,1,0,0,0,0,29,3814,4,1,0,1,1,1,1,4,0,1,1,1,1,1,0,0,0,0,0,0,0,0,,,,,,,2800,1850,1883.333,17600,1,2,1,1,0,1,0
13,6,500,25,1,1,0,0,0,0,0,0,0,29,3813,3,1,0,1,1,1,0,2,2,1,1,1,2,1,0,0,0,0,0,0,0,0,,,,,,,2900,1850,1883.333,17600,1,2,0,1,0,1,0
4,6,2600,54,0,0,0,0,0,0,0,2,0,29,3804,2,1,1,1,1,1,1,6,3,1,1,1,4,1,0,0,0,0,0,0,0,0,,,,,,,2500,2483.333,2050,11800,2,1,1,3,0,0,1
1,6,700,30,1,1,0,0,0,0,0,0,0,29,3801,2,1,0,0,1,1,0,1,1,1,1,1,7,1,0,0,0,0,0,0,0,0,,,,,,,2900,1550,2283.333,17600,2,3,0,1,0,1,0
11,6,2000,30,1,0,0,0,0,0,0,0,0,29,3811,3,1,0,1,1,1,1,2,6,1,1,1,4,1,0,0,0,0,0,0,0,0,,,,,,,500,1850,1883.333,17600,1,2,0,1,0,1,0
6,6,2500,45,0,4,0,0,0,0,0,0,0,29,3806,2,1,1,1,1,1,1,5,5,1,1,1,2,1,0,0,0,0,0,0,0,0,,,,,,,2700,2483.333,2050,11800,2,1,0,3,0,0,1
5,6,2500,66,4,0,0,0,0,0,0,0,0,29,3805,2,1,1,1,1,1,1,8,2,1,1,1,3,1,0,0,0,0,0,0,0,0,,,,,,,1600,2483.333,2050,11800,2,1,1,3,0,0,1
12,6,2500,58,0,1,0,1,0,0,0,0,0,29,3812,3,1,0,1,1,1,1,6,0,1,1,1,3,1,0,0,0,0,0,0,0,0,,,,,,,1600,1850,1883.333,17600,1,2,1,1,0,1,0
10,7,1700,45,0,0,0,1,0,0,0,0,0,29,3810,2,1,0,1,1,1,0,5,3,1,1,1,5,1,1,0,0,0,0,1,0,0,2,2,4,4,0,1,1700,2083.333,2483.333,16100,2,2,0,2,0,1,0
1,7,2800,30,0,0,0,1,0,0,0,0,0,29,3801,2,1,0,0,1,1,1,1,1,1,1,1,7,1,1,1,1,0,0,0,0,0,0,0,3,4,0,3,700,2350,1550,15200,2,2,0,2,0,0,1
11,7,2500,30,0,2,0,0,0,0,0,0,0,29,3811,3,1,0,1,1,1,1,2,6,1,1,1,4,1,1,1,0,0,0,0,0,0,0,0,3,4,0,4,2000,2216.667,1850,15200,2,1,1,2,0,0,1
2,7,2000,40,1,1,0,3,1,0,0,0,0,29,3802,3,1,1,1,1,1,1,4,5,1,1,1,6,1,1,1,1,0,0,1,0,0,0,0,3,4,0,4,2500,2216.667,1850,15200,2,1,1,2,0,0,1
7,7,1000,50,0,3,0,0,0,0,0,0,0,29,3807,2,1,1,1,1,1,1,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,2,4,4,0,1,2800,2083.333,2483.333,16100,2,2,1,2,0,1,0
8,7,2700,45,0,0,0,0,0,0,0,0,0,29,3808,1,1,0,1,1,1,1,1,1,1,1,1,7,1,1,0,0,0,0,0,0,0,2,0,4,4,0,1,2700,2066.667,2466.667,16100,2,1,1,2,0,1,0
13,7,2000,25,0,0,0,1,0,0,0,0,0,29,3813,3,1,0,1,1,1,0,2,2,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,3,4,0,4,500,2216.667,1850,15200,2,1,0,2,0,0,1
6,7,2800,45,0,0,1,0,0,0,0,0,0,29,3806,2,1,1,1,1,1,1,5,5,1,1,1,2,1,1,0,4,0,0,0,0,0,2,2,4,4,0,1,2500,2083.333,2483.333,16100,2,2,1,2,0,1,0
3,7,2500,50,0,0,0,0,1,0,0,0,0,29,3803,2,1,0,1,1,1,1,5,3,1,1,1,5,1,1,0,0,0,1,1,0,0,0,0,3,4,0,4,2000,2216.667,1850,15200,2,1,1,2,0,0,1
5,7,1500,66,0,0,0,0,0,0,1,0,0,29,3805,2,1,1,1,1,1,0,8,2,1,1,1,3,1,1,4,0,0,0,0,0,0,2,2,4,4,0,1,2500,2083.333,2483.333,16100,2,2,1,2,0,1,0
12,7,2500,58,1,0,0,1,0,0,0,0,0,29,3812,3,1,0,1,1,1,1,6,0,1,1,1,3,1,1,0,1,0,0,1,0,0,0,0,3,4,0,4,2500,2216.667,1850,15200,2,1,1,2,0,0,1
4,7,2700,54,2,0,0,0,0,0,0,0,0,29,3804,2,1,1,1,1,1,1,6,3,1,1,1,4,1,1,0,0,0,0,0,0,2,2,2,4,4,0,1,2600,2083.333,2483.333,16100,2,2,1,2,0,1,0
14,7,1800,25,1,0,0,2,0,0,0,0,0,29,3814,4,1,0,1,1,1,0,4,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,3,4,0,4,1600,2216.667,1850,15200,2,1,1,2,0,0,1
9,7,2800,48,0,0,0,0,0,1,0,0,0,29,3809,2,1,0,1,1,1,1,2,1,1,1,1,6,1,1,0,0,2,0,0,0,0,2,2,4,4,0,1,2800,2083.333,2483.333,16100,2,2,0,2,0,1,0
13,8,1000,25,1,0,0,1,1,0,0,0,0,29,3813,3,1,0,1,1,1,1,2,2,1,1,1,2,1,1,0,0,0,0,1,0,0,0,0,3,3,0,7,2000,2266.667,2216.667,17600,1,2,0,2,0,1,0
7,8,2700,50,0,0,0,0,0,0,1,0,0,29,3807,2,1,1,1,1,1,1,4,1,1,1,1,1,1,1,0,3,0,0,0,0,0,0,1,3,2,1,1,1000,2483.333,2083.333,15400,3,2,1,2,0,0,1
11,8,2000,30,1,1,0,1,0,0,0,0,0,29,3811,3,1,0,1,1,1,1,2,6,1,1,1,4,1,1,0,2,0,0,0,0,0,0,0,3,3,0,7,2500,2266.667,2216.667,17600,1,2,1,2,0,1,0
3,8,2600,50,0,0,0,0,1,0,0,0,0,29,3803,2,1,0,1,1,1,0,5,3,1,1,1,5,1,1,0,0,0,1,0,0,0,0,0,3,3,0,7,2500,2266.667,2216.667,17600,1,2,1,2,0,1,0
4,8,2600,54,3,0,0,0,0,0,0,0,0,29,3804,2,1,1,1,1,1,1,6,3,1,1,1,4,1,1,2,0,0,0,0,0,0,0,1,3,2,1,1,2700,2483.333,2083.333,15400,3,2,1,2,0,0,1
2,8,2700,40,1,0,0,2,0,0,0,0,0,29,3802,3,1,1,1,1,1,1,4,5,1,1,1,6,1,1,1,1,0,1,3,0,0,0,0,3,3,0,7,2000,2266.667,2216.667,17600,1,2,1,2,0,1,0
12,8,2700,58,0,0,0,1,0,0,0,0,0,29,3812,3,1,0,1,1,1,1,6,0,1,1,1,3,1,1,1,0,0,0,1,0,0,0,0,3,3,0,7,2500,2266.667,2216.667,17600,1,2,1,2,0,1,0
10,8,1700,45,0,0,0,0,0,0,0,0,0,29,3810,2,1,0,1,1,1,1,5,3,1,1,1,5,1,1,0,0,0,0,1,0,0,0,1,3,2,1,1,1700,2483.333,2083.333,15400,3,2,0,2,0,0,1
1,8,1800,30,1,0,0,0,0,0,0,0,0,29,3801,2,1,0,0,1,1,1,1,1,1,1,1,7,1,1,0,0,0,0,1,0,0,0,0,2,2,0,5,2800,2116.667,2350,17600,1,2,1,2,0,1,0
